id,publication_id,edition_id,title,author_creator,date_period,year,place_of_publishing,publisher,language,subject_keywords,url_original_object
393088,425506,393088,XI-XV դարերի հայ վարքագրությունը,"Տեր-Դավթյան, Ք. Ս.",1980.0,1980.0,Երևան,ՀՍՍՀ ԳԱ հրատ.,hy,Հայ գրականության պատմություն Վարքագրութիւն,https://arar.sci.am/dlibra/publication/425506/edition/393088
389798,422361,389798,XX դարի սկզբի հայոց բանաստեղծությունը,"Զաքարյան, Ալմաստ",1973.0,1973.0,Երևան,ՀՍՍՀ ԳԱ հրատ.,hy,Հայ գրականության պատմություն,https://arar.sci.am/dlibra/publication/422361/edition/389798
374247,405382,374247,Давид Сасунский,,1939.0,1939.0,Ереван,АрмФАН,ru,Эпос Армянский народный эпос,https://arar.sci.am/dlibra/publication/405382/edition/374247
374913,406036,374913,Об Армении и армянской культуре,"Эренбург, Илья",1988.0,1988.0,Ереван,АН Армянской ССР,ru,Литературоведение Армянская литература Русская литература Армения и армянская культура Русско-армянские литературные связи,https://arar.sci.am/dlibra/publication/406036/edition/374913
408624,442577,408624,Об Армении и армянской культуре,"Брюсов, Валерий",1963.0,1963.0,Ереван,Изд-во АН АрмССР,rus,Литературоведение Армянская литература,https://arar.sci.am/dlibra/publication/442577/edition/408624
377902,408651,377902,Ованес Туманян в годы Первой мировой войны,,2018.0,2018.0,Ереван,«Гитутюн» НАН РА,ru,"Художественная литература Поэзия Армянская литература История Первая мировая война, 1914-1918 История армянского народа Писатели армянские в Первой мировой войне, 1914-1918",https://arar.sci.am/dlibra/publication/408651/edition/377902
402713,434959,402713,Աբրահամ Խոստովանողի «Վկայք Արեւելիցը»,"Տէր-Պետրոսյան, Լ․ Հ․",1976.0,1976.0,Երևան,Հայկական ՍՍՀ ԳԱ հրատ.,hy,Աղբյուրագիտություն Թարգմանական գրականություն Բնագրագիտություն,https://arar.sci.am/dlibra/publication/434959/edition/402713
374846,405987,374846,Ագապիի պատմությունը,,1953.0,1953.0,Երևան,ԳԱ հրատ.,hy,Հայ գրականություն Վեպ,https://arar.sci.am/dlibra/publication/405987/edition/374846
377413,408165,377413,Ադրբեջանական ժողովրդի գրականությունը,"Արիֆ, Մ.",1961.0,1961.0,Երևան,ՀՍՍՌ ԳԱ հրատ.,hy,Ադրբեջանական գրականության պատմություն,https://arar.sci.am/dlibra/publication/408165/edition/377413
375195,406203,375195,Ազատ Վշտունի,"Ղազարյան, Հովհ.",1959.0,1959.0,Երևան,ՀՍՍՌ ԳԱ հրատ․,hy,Հայ գրականագիտություն Հայ գրողներ,https://arar.sci.am/dlibra/publication/406203/edition/375195
376374,407230,376374,Ազարիա Ադելյան,"Դանիելյան, Ս.",1964.0,1964.0,Երևան,ՀՍՍՌ ԳԱ հրատ.,hy,Հայ գրականագիտություն Հայ գրողներ Ազարիա Ադելյան,https://arar.sci.am/dlibra/publication/407230/edition/376374
376396,407270,376396,Աթաբեկ Խնկոյան,"Գյուլնազարյան, Խաժակ",1968.0,1968.0,Երևան,ՀՍՍՀ ԳԱ հրատ.,hy,"Խնկո Ապեր, 1870-1935 Հայ գրականագիտություն Հայ գրողներ",https://arar.sci.am/dlibra/publication/407270/edition/376396
376241,407130,376241,Ալեքսանդր Ծատուրյան,"Բեժանյան, Ա. Ա.",1960.0,1960.0,Երևան,ՀՍՍՌ ԳԱ հրատ.,hy,Հայ գրականագիտություն Ալեքսանդր Ծատուրյան,https://arar.sci.am/dlibra/publication/407130/edition/376241
404501,436387,404501,Ակադեմիկոս Էդվարդ Ջրբաշյանի ծննդյան 100-ամյակին նվիրված հոբելյանական գիտաժողովի նյութերի ժողովածու,,2023.0,2023.0,Երևան,ՀՀ ԳԱԱ «Գիտություն» հրատ․,hy,"Էդվարդ Մկրտչի, Ջրբաշյան Հայ անվանի գրողներ Գիտաժողովի նյութերի ժողովածու",https://arar.sci.am/dlibra/publication/436387/edition/404501
401350,434151,401350,Ակնարկներ հայ երգիծական գրականության պատմության (1920-1980-ական թթ.),"Բոդոսյան, Ս. Ս.",1991.0,1991.0,Երևան,Հայաստանի ԳԱ հրատ.,hy,Հայ գրականություն Երգիծանք Հայ երգիծական գրականություն,https://arar.sci.am/dlibra/publication/434151/edition/401350
378263,409351,378263,Ակնարկներ հայ մանկական գրականության պատմության,"Գյուլնազարյան, Խ. Մ.",1961.0,1961.0,Երևան,Հայկական ՍՍՌ ԳԱ հրատ.,hy,Հայ գրականագիտություն Մանկական գրականություն,https://arar.sci.am/dlibra/publication/409351/edition/378263
379741,410950,379741,Ակսել Բակունց,"Աղաբաբյան, Սուրեն",1963.0,1963.0,Երևան,ՀՍՍՌ ԳԱ հրատ.,hy,Հայ գրականագիտություն Հայ գրողներ,https://arar.sci.am/dlibra/publication/410950/edition/379741
375196,406204,375196,Ակսել Բակունցի ստեղծագործությունը,,1959.0,1959.0,Երևան,ՀՍՍՌ ԳԱ հրատ.,hy,Ակսել Բակունց Հայ գրականագիտություն Հայ գրողներ,https://arar.sci.am/dlibra/publication/406204/edition/375196
408644,442634,408644,Անտիպ երկերի ժողովածու,Սիամանթօ,2002.0,2002.0,Երևան,ՀՀ ԳԱԱ «Գիտություն» հրատ․,hy,Արևմտահայ գրականություն,https://arar.sci.am/dlibra/publication/442634/edition/408644
389802,422367,389802,Անտիպ և հետմահու տպագրված բանաստեղծություններ,"Իսահակյան, Ավետիք",2011.0,2011.0,Երևան,ՀՀ ԳԱԱ «Գիտություն» հրատ. ; ԵՊՀ հրատ․,hy,Հայ գրականություն Երկերի ժողովածու,https://arar.sci.am/dlibra/publication/422367/edition/389802
402286,434610,402286,Անտիպ և չհավաքված երկեր,"Չարենց, Եղիշե",1983.0,1983.0,Երևան,ՀՍՍՀ ԳԱ հրատ.,hy,Հայ գրականություն Անտիպ երկեր,https://arar.sci.am/dlibra/publication/434610/edition/402286
408430,442449,408430,Աշուղ Ջիվանու բանաստեղծական աշխարհը,"Պողոսյան, Թովմաս",2013.0,2013.0,Երևան,Առասպել ինդեքս,hy,Հայկական երաժշտություն Գուսանական երգեր Աշուղ Ջիվանի,https://arar.sci.am/dlibra/publication/442449/edition/408430
375369,406290,375369,Առածանի,"Ղանալանյան, Ա. Տ.",1960.0,1960.0,Երևան,ՀՍՍՌ ԳԱ հրատ․,hy,Հայ ժողովրդական բանահյուսություն Առածանի,https://arar.sci.am/dlibra/publication/406290/edition/375369
393125,425510,393125,Առաքել Բաղիշեցի XV դ.,,1971.0,1971.0,Երևան,ՀՍՍՀ ԳԱ հրատ.,hy,Հայ գրականություն Առաքել Բաղիշեցի Հայ գրողների կյանքն ու գործունեությունը,https://arar.sci.am/dlibra/publication/425510/edition/393125
396176,428256,396176,Ավանդույթները և գեղարվեստական զարգացումը,,1976.0,1976.0,Երևան,ՀՍՍՀ ԳԱ հրատ.,hy,Գրականության տեսություն Հայ գրականագիտություն,https://arar.sci.am/dlibra/publication/428256/edition/396176
385180,416712,385180,Ավետիք Իսահակյան,"Իսահակյան, Ավիկ",2000.0,2000.0,Երևան,ՀՀ ԳԱԱ «Գիտություն» հրատ.,hy,Հայ գրողների կյանքն ու գործունեությունը Հայ գրականագիտություն,https://arar.sci.am/dlibra/publication/416712/edition/385180
385181,416739,385181,Ավետիք Իսահակյանը և ռուս գրականությունը,"Իսահակյան, Ավիկ",1984.0,1984.0,Երևան,ՀՍՍՀ ԳԱ հրատ.,hy,Հայ գրականագիտություն,https://arar.sci.am/dlibra/publication/416739/edition/385181
377481,408210,377481,Ավետիք Իսահակյանի արձակը,"Հովհաննիսյան, Գ. Ն.",1963.0,1963.0,Երևան,ՀՍՍՌ ԳԱ հրատ.,hy,Հայ գրականագիտություն Հայ գրողներ Ավետիք Իսահակյան,https://arar.sci.am/dlibra/publication/408210/edition/377481
374242,405377,374242,Ավ. Իսահակյանի ստեղծագործության ժողովրդական ակունքները,"Ղանալանյան, Ա․ Տ․",1955.0,1955.0,Երևան,ՀՍՍՌ ԳԱ հրատ.,hy,Հայ գրականագիտություն Հայ գրողներ,https://arar.sci.am/dlibra/publication/405377/edition/374242
419691,451964,419691,"Արդի հայ գրականության պատմություն, (1941 —1985 թթ.)","Աղաբաբյան, Ս. Բ.",1993.0,1993.0,Երևան,ՀԳԱԱ հրատ.,hy,Հայ գրականության պատմութիւն,https://arar.sci.am/dlibra/publication/451964/edition/419691
410650,444546,410650,Արևմտահայ բանաստեղծությունը 1890-1907 թթ․,"Կիրակոսյան, Վ. Ա․",1985.0,1985.0,Երևան,ՀՍՍՀ ԳԱ հրատ․,hy,Գրական վերլուծություն Արևմտահայ բանաստեղծություն,https://arar.sci.am/dlibra/publication/444546/edition/410650
399259,432190,399259,Արևմտահայ նորավեպը,"Հակոբյան, Գրիգոր",1996.0,1996.0,Երևան,ՀՀ ԳԱԱ «Գիտություն» հրատ.,hy,Արևմտահայ գրականագիտություն,https://arar.sci.am/dlibra/publication/432190/edition/399259
422219,454676,422219,Արևմտահայ վիպագրություն,"Անանյան, Նելլի Վախթանգի",1992.0,1992.0,Երևան,Հայաստանի ԳԱ հրատ.,hy,Արևմտահայ գրականություն Վիպագրություն,https://arar.sci.am/dlibra/publication/454676/edition/422219
408623,442576,408623,Արձակ էջեր,"Իսահակյան, Ավետիք",2014.0,2014.0,Երևան,ՀՀ ԳԱԱ «Գիտություն» հրատ.,hy,Հայ գրականություն Երկերի ժողովածու,https://arar.sci.am/dlibra/publication/442576/edition/408623
375370,406292,375370,Արտա Վիրապ նամակ ; Յուշտի Ֆրիան,,1958.0,1958.0,Երևան,ՀՍՍՌ ԳԱ հրատ․,hy,Պարսկական գրականություն,https://arar.sci.am/dlibra/publication/406292/edition/375370
374240,405375,374240,Արփիար Արփիարյան,"Ստեփանյան, Գ․ Խ․",1955.0,1955.0,Երևան,ՀՍՍՌ ԳԱ հրատ․,hy,Հայ գրականագիտություն Հայ գրողներ,https://arar.sci.am/dlibra/publication/405375/edition/374240
420262,452608,420262,Արփիար Արփիարյան,"Մուրադյան, Լաուրա Գուրգենի",1991.0,1991.0,Երևան,ՀԳԱ հրատ.,hy,Հայ գրականագիտություն Հայ գրողների կյանքն ու գրական գործունեությունը,https://arar.sci.am/dlibra/publication/452608/edition/420262
396178,428258,396178,Բանաստեղծությունը և արդիականությունը,,1976.0,1976.0,Երևան,ՀՍՍՀ ԳԱ հրատ.,hy,Հայ գրականագիտություն,https://arar.sci.am/dlibra/publication/428258/edition/396178
403669,435560,403669,Բանաստեղծություններ,"Թումանյան, Հովհաննես",2018.0,2018.0,Երևան,ՀՀ ԳԱԱ հրատ.,hy,Հայ գրականություն Երկերի լիակատար ժողովածու,https://arar.sci.am/dlibra/publication/435560/edition/403669
403346,435465,403346,Բանաստեղծություններ,"Իսահակյան, Ավետիք",2003.0,2003.0,Երևան,ՀՀ ԳԱԱ «Գիտություն» հրատ.,hy,Հայ գրականություն Երկերի ժողովածու,https://arar.sci.am/dlibra/publication/435465/edition/403346
398842,431653,398842,Բանաստեղծություններ,Ներսես Մոկացի,1975.0,1975.0,Երևան,ՀՍՍՀ ԳԱ հրատ.,hy,Հայ գրականություն Բանաստեղծություններ,https://arar.sci.am/dlibra/publication/431653/edition/398842
402699,434952,402699,Բանաստեղծություններ ; Արձակ էջեր ; Պիեսներ ; Նամակներ,"Կուրղինյան, Շուշանիկ",1981.0,1981.0,Երևան,Հայկական ՍՍՀ ԳԱ հրատ.,hy,Շուշանիկ Կուրղինյան Հայ գրականություն Ժողովածու,https://arar.sci.am/dlibra/publication/434952/edition/402699
401355,434251,401355,Բանաստեղծություններ ; Պոեմներ ; Պատմվածքներ ; Երգիծական էջեր,Րաֆֆի,1983.0,1983.0,Երևան,Սովետական գրող,hy,Հայ գրականություն Երկերի ժողովածու,https://arar.sci.am/dlibra/publication/434251/edition/401355
389820,422395,389820,Բարսեղ Կեսարացին և նրա «Վեցօրեան» հայ մատենագրության մեջ,"Մուրադյան, Կ. Մ.",1976.0,1976.0,Երևան,ՀՍՍՀ ԳԱ հրատ.,hy,Հայ գրականագիտություն Բարսեղ Կեսարացի,https://arar.sci.am/dlibra/publication/422395/edition/389820
402731,434981,402731,Գեղարվեստական մեթոդ և գրական պրոցես,,1990.0,1990.0,Երևան,ՀԽՍՀ ԳԱ հրատ.,hy,Հայ գրականագիտություն Գեղարվեստական մեթոդ,https://arar.sci.am/dlibra/publication/434981/edition/402731
375379,406295,375379,Գուրգեն Մահարի,"Աղաբաբյան, Ս. Բ.",1959.0,1959.0,Երևան,ՀՍՍՌ ԳԱ հրատ.,hy,Գուրգեն Մահարի Հայ գրականագիտություն Հայ գրողների կյանքն ու գործունեությունը,https://arar.sci.am/dlibra/publication/406295/edition/375379
402732,434982,402732,Գուրգեն Մահարի,"Բոդոսյան, Սիլվա",1981.0,1981.0,Երևան,ՀՍՍՀ ԳԱ հրատ.,hy,Գուրգեն Մահարի Հայ գրականագիտություն Մենագրություն Հայ գրողների կյանքն ու գործունեությունը,https://arar.sci.am/dlibra/publication/434982/edition/402732
399611,432748,399611,Գրականագիտական աշխատություններ,"Շանթ, Լևոն",2012.0,2012.0,,ՀՀ ԳԱԱ «Գիտություն» հրատ.,hy,Հայ գրականություն Երկերի ժողովածու,https://arar.sci.am/dlibra/publication/432748/edition/399611
389822,422412,389822,Գրական դեմքեր,,1976.0,1976.0,Երևան,Հայկական ՍՍՀ ԳԱ հրատ․,hy,Հայ գրականագիտություն Հայ գրողների կյանքն ու գործունեությունը,https://arar.sci.am/dlibra/publication/422412/edition/389822
408188,442056,408188,"Գրական դեմքեր, 2",,1988.0,1988.0,Երևան,ՀՍՍՀ ԳԱ հրատ.,hy,Հայ գրողների կյանքն ու գրական գործունեությունը Գրականություն,https://arar.sci.am/dlibra/publication/442056/edition/408188
399488,432601,399488,Գրական ժանրեր,"Ջրբաշյան, Էդ. ; Փանյան, Յու․ ; Մարգարյան, Հ․ ; Մարգունի, Հ․",1973.0,1973.0,Երևան,Հայկական ՍՍՀ ԳԱ հրատ.,hy,Գրականության տեսություն,https://arar.sci.am/dlibra/publication/432601/edition/399488
374251,405386,374251,Գրականության մասին,"Շահումյան, Ստեփան",1948.0,1948.0,Երևան,ՀՍՍՌ ԳԱ հրատ․,hy ; ru,Հայ գրականագիտություն Ռուս գրականագիտություն,https://arar.sci.am/dlibra/publication/405386/edition/374251
376269,407141,376269,Գրականության մասին,"Բակունց, Ակսել",1959.0,1959.0,Երևան,Հայպետհրատ,hy,Հայ գրականագիտություն,https://arar.sci.am/dlibra/publication/407141/edition/376269
375373,406294,375373,Գրականության մասին,Րաֆֆի,1958.0,1958.0,Երևան,ՀՍՍՌ ԳԱ հրատ.,hy,Հայ գրականագիտություն Հայ անվանի գրողներ,https://arar.sci.am/dlibra/publication/406294/edition/375373
375372,406293,375372,Գրականության մասին,"Չարենց, Եղիշե",1957.0,1957.0,Երևան,ՀՍՍՌ ԳԱ հրատ.,hy,Հայ գրականագիտություն Գրականության տեսություն,https://arar.sci.am/dlibra/publication/406293/edition/375372
409145,443102,409145,"Գրական սփյուռք, Թիւ 1",,2010.0,2010.0,,ՀՀ ԳԱԱ Մ. Աբեղյանի անվան գրականության ինստիտուտ,hy,Սփյուռքահայ գրականություն,https://arar.sci.am/dlibra/publication/443102/edition/409145
399603,432719,399603,"Գրական սփյուռք, Թիւ 2",,2011.0,2011.0,,ՀՀ ԳԱԱ Մ. Աբեղյանի անվան գրականության ինստիտուտ,hy,Սփյուռքահայ գրականություն,https://arar.sci.am/dlibra/publication/432719/edition/399603
399601,432690,399601,"Գրական սփյուռք, Թիւ 4",,2014.0,2014.0,,ՀՀ ԳԱԱ Մ. Աբեղյանի անվան գրականության ինստիտուտ,hy,Սփյուռքահայ գրականություն,https://arar.sci.am/dlibra/publication/432690/edition/399601
379318,410443,379318,Գրական-քննադատական հոդվածներ,"Կարինյան, Ա. Բ.",1962.0,1962.0,,ՀՍՍՌ ԳԱ հրատ.,hy,Գրականագիտություն Հոդվածներ Համաշխարհային գրականության պատմություն,https://arar.sci.am/dlibra/publication/410443/edition/379318
379456,410542,379456,Գրիգորիս Աղթամարցի,,1963.0,1963.0,Երևան,ՀՍՍՌ ԳԱ հրատ.,hy,Գրիգորիս Աղթամարցի Հայ գրականություն,https://arar.sci.am/dlibra/publication/410542/edition/379456
382369,413797,382369,Դանիել Վարուժանի կյանքի և ստեղծագործության տարեգրություն,"Շարուրյան, Ա. Ս.",1984.0,1984.0,Երևան,ՀՍՍՀ ԳԱ հրատ.,hy,Գրականագիտություն Կենսագրություն Դանիել Վարուժան,https://arar.sci.am/dlibra/publication/413797/edition/382369
422031,454556,422031,Դավիթ Բեկ ; Պարույր Հայկազն,Րաֆֆի,1985.0,1985.0,Երևան,Սովետական գրող,hy,Հայ գրականություն Երկերի ժողովածու,https://arar.sci.am/dlibra/publication/454556/edition/422031
377449,408189,377449,Դերենիկ Դեմիրճյան,"Մուրադյան, Հրայր",1961.0,1961.0,Երևան,ՀՍՍՌ ԳԱ հրատ.,հy,Հայ գրականագիտություն Հայ գրողներ Դերենիկ Դեմիրճյան,https://arar.sci.am/dlibra/publication/408189/edition/377449
390296,423104,390296,Դերենիկ Դեմիրճյանի ստեղծագործությունը,,1980.0,1980.0,Երևան,Հայկական ՍՍՀ ԳԱ հրատ.,hy,Դերենիկ Դեմիրճյան Ստեղծագործություն Հայ գրականագիտություն Հայ գրողներ,https://arar.sci.am/dlibra/publication/423104/edition/390296
402284,434599,402284,Դրվագներ հայ բանագիտության պատմության,"Ղանալանյան, Արամ",1985.0,1985.0,Երևան,ՀՍՍՀ ԳԱ հրատ.,hy,Բանագիտություն Հայ բանագիտության պատմություն,https://arar.sci.am/dlibra/publication/434599/edition/402284
424430,457570,424430,"Եղիշե Չարենց, Գիրք 1","Զաքարյան, Ալմաստ",1997.0,1997.0,Երևան,ՀՀ ԳԱԱ հրատ.,hy,Հայ գրականագիտություն Հայ գրողների կյանքն ու գրական գործունեությունը,https://arar.sci.am/dlibra/publication/457570/edition/424430
423247,455909,423247,"Եղիշե Չարենց, Գիրք 2","Զաքարյան, Ալմաստ",2003.0,2003.0,Երևան,ՀԳՄ հրատ․,hy,Հայ գրականագիտություն Հայ գրողների կյանքն ու գրական գործունեությունը,https://arar.sci.am/dlibra/publication/455909/edition/423247
399599,432663,399599,"Եղիշե Չարենց, Գիրք 3","Զաքարյան, Ալմաստ",2008.0,2008.0,,«Ֆենոմեն» հրատ.,hy,Հայ գրականագիտություն Հայ գրողների կյանքն ու գրական գործունեությունը,https://arar.sci.am/dlibra/publication/432663/edition/399599
383526,415315,383526,"Եղիշե Չարենց, Գիրք առաջին","Աղաբաբյան, Ս. Բ.",1973.0,1973.0,Երևան,ՀՍՍՀ ԳԱ հրատ.,hy,Հայ գրականագիտություն Հայ գրողների կյանքն ու գործունեությունը,https://arar.sci.am/dlibra/publication/415315/edition/383526
383553,415316,383553,"Եղիշե Չարենց, Գիրք երկրորդ","Աղաբաբյան, Ս. Բ.",1977.0,1977.0,Երևան,ՀՍՍՀ ԳԱ հրատ.,hy,Հայ գրականագիտություն Հայ գրողների կյանքն ու գործունեությունը,https://arar.sci.am/dlibra/publication/415316/edition/383553
408625,442578,408625,Եղիշե Չարենցը և 1920-ական թվականների սովետահայ պոեզիան,"Գասպարյան, Դավիթ",1983.0,1983.0,Երևան,ՀՍՍՀ ԳԱ հրատ.,hy,Հայ գրականագիտություն Սովետահայ պոեզիա Հայ գրողների կյանքն ու գրական գործունեությունը,https://arar.sci.am/dlibra/publication/442578/edition/408625
376468,407418,376468,Երեմիա Քյոմուրճյան,"Սահակյան, Հ․ Ս․",1964.0,1964.0,Երևան,ՀՍՍՌ ԳԱ հրատ.,hy,Երեմիա Քյոմուրճյան Հայ գրականագիտություն,https://arar.sci.am/dlibra/publication/407418/edition/376468
396147,428244,396147,"Երկեր, 1","Բակունց, Ակսել",1976.0,1976.0,,ՀՍՍՀ ԳԱ հրատ.,hy,Հայ գրականություն Երկերի ժողովածու,https://arar.sci.am/dlibra/publication/428244/edition/396147
398590,430804,398590,"Երկեր, 2","Բակունց, Ակսել",1979.0,1979.0,,ՀՍՍՀ ԳԱ հրատ.,hy,Հայ գրականություն Երկերի ժողովածու,https://arar.sci.am/dlibra/publication/430804/edition/398590
396877,428857,396877,"Երկեր, 3","Բակունց, Ակսել",1982.0,1982.0,,ՀՍՍՀ ԳԱ հրատ.,hy,Հայ գրականություն Երկերի ժողովածու,https://arar.sci.am/dlibra/publication/428857/edition/396877
401349,434140,401349,"Երկեր, 4","Բակունց, Ակսել",1984.0,1984.0,Երևան,ՀՍՍՀ ԳԱ հրատ.,hy,Հայ գրականություն Երկերի ժողովածու,https://arar.sci.am/dlibra/publication/434140/edition/401349
400639,433916,400639,Երկերի ժողովածու,Ջավախեցի (Ղազարոս Տեր-Գրիգորյան),2016.0,2016.0,Երևան,Տիգրան Մեծ,hy,Հայ գրականություն Երկերի ժողովածուներ,https://arar.sci.am/dlibra/publication/433916/edition/400639
398599,430985,398599,"Երկերի ժողովածու, 1","Դեմիրճյան, Դերենիկ",1976.0,1976.0,Երևան,ՀՍՍՀ ԳԱ հրատ.,hy,Հայ գրականություն Երկերի ժողովածու,https://arar.sci.am/dlibra/publication/430985/edition/398599
395182,426951,395182,"Երկերի ժողովածու, 10","Դեմիրճյան, Դերենիկ",1985.0,1985.0,,ՀՍՍՀ ԳԱ հրատ.,hy,Հայ գրականություն Երկերի ժողովածու,https://arar.sci.am/dlibra/publication/426951/edition/395182
399258,432167,399258,"Երկերի ժողովածու, 11","Դեմիրճյան, Դերենիկ",1985.0,1985.0,Երևան,ՀՍՍՀ ԳԱ հրատ.,hy,Հայ գրականություն Երկերի ժողովածու,https://arar.sci.am/dlibra/publication/432167/edition/399258
398606,431056,398606,"Երկերի ժողովածու, 12","Դեմիրճյան, Դերենիկ",1985.0,1985.0,Երևան,ՀՍՍՀ ԳԱ հրատ.,hy,Հայ գրականություն Երկերի ժողովածու,https://arar.sci.am/dlibra/publication/431056/edition/398606
398602,431013,398602,"Երկերի ժողովածու, 13","Դեմիրճյան, Դերենիկ",1983.0,1983.0,,ՀՍՍՀ ԳԱ հրատ.,hy,Հայ գրականություն Երկերի ժողովածու,https://arar.sci.am/dlibra/publication/431013/edition/398602
422981,455682,422981,"Երկերի ժողովածու, 14","Դեմիրճյան, Դերենիկ",1987.0,1987.0,Երևան,ՀՍՍՀ ԳԱ հրատ.,hy,Հայ գրականություն Երկերի ժողովածու,https://arar.sci.am/dlibra/publication/455682/edition/422981
395031,426926,395031,"Երկերի ժողովածու, 2","Դեմիրճյան, Դերենիկ",1977.0,1977.0,Երևան,ՀՍՍՀ ԳԱ հրատ.,hy,Հայ գրականություն Երկերի ժողովածու,https://arar.sci.am/dlibra/publication/426926/edition/395031
